IRM,35.2
IRR,3.04
IRS,4.19
IRT,14.26
ISD,15.5
IT,181.12
ITCB,5.38
ITGR,89.92
ITT,84.46
ITUB,4.55
ITW,203.67
IVA.U,11.19
IVC,9.28
IVH,13.45
IVR,3.99
IVR-A,24.59
IVR-B,24.6
IVR-C,24.24
IVZ,23.14
IX,84.97
J,116.99
JAX,8.92
JBGS,32.25
JBK,29.2496
JBL,43.96
JBT,150.36
JCE,14.46
JCI,56.36
JCO,8.37
JDD,9.08
JE,4.14
JEF,29.74
JELD,30.56
JEMD,7.85
JEQ,9.15
JFR,9.41
JGH,15.47
JHAA,9.91
JHB,9.37
JHG,29.99
JHI,17.74
JHS,15.66
JHX,29.21
JIH,13.37
JIH.U,14.61
JIH.W,3.1
JILL,5.02
JKS,53.59
JLL,177.21
JLS,20.25
JMIA,46.95
JMM,7.23
JMP,5.58
JNJ,161.45
JNPR,23.45
JOE,51.47
JOF,9.1
JP,2.63
JPC,9.19
JPI,23.96
JPM,149.52
JPM-C,27.27
JPM-D,26.51
JPM-G,25.62
JPM-H,25.55
JPM-J,25.93
JPS,9.38
JPT,24.22
JQC,6.46
JRI,14.47
JRO,9.24
JRS,9.16
JSD,13.76
JT,2.43
JTA,10.14
JTD,14.31
JW.A,53.1
JW.B,53.4799
JWN,37.03
JWS,14.45
JWS.U,15.515
JWS.W,3.28
K,57.2
KAI,177.05
KAMN,48.6
KAR,14.22
KB,39.18
KBH,41.17
KBR,31.69
KCA.U,11.1
KEN,28.51
KEP,10.21
KEX,63.82
KEY,20.42
KEY-I,28.45
KEY-J,25.99
KEY-K,26.46
KEYS,144.01
KF,43.04
KFS,4.69
KFY,62.61
KGC,6.33
KIM,18.7
KIM-L,25.75
KIM-M,25.71
KIO,15.39
KKR,46
KKR-A,25.68
KKR-B,25.43
KKR-C,64.33
KL,33.09
KMB,129.22
KMF,6.16
KMI,14.86
KMPR,76.64
KMT,38.2
KMX,120.81
KN,21.23
KNL,16.68
KNOP,16.94
KNX,43.78
KO,49.44
KODK,8.96
KOF,42.4
KOP,34.03
KOS,3.19
KR,32.07
KRA,38.59
KRC,64.7
KREF,18.77
KRG,19.49
KRO,14.66
KRP,10.47
KSM,11.67
KSS,56.3
KSU,215.12
KSU.P,38.18
KT,11.44
KTB,43.24
KTF,11.42
KTN,32.55
KUKE,6.95
KW,19.07
KWA.U,10.93
KWA.W,1.09
KWAC,10.2
KWR,286.17
KYN,7.07
L,48.62
LAC,19.31
LAD,382.71
LADR,11.71
LAIX,2.8
LAZ,39.33
LB,55.57
LBRT,11.98
LC,11.24
LCI,6.12
LCII,143.41
LDI,20.17
LDL,37.65
LDOS,89.69
LDP,24.97
LEA,169.25
LEA.U,14.9
LEA.W,4
LEAF,5.75
LEAP,14.46
LEE,2.15
LEG,43.78
LEJU,2.95
LEN,83.97
LEN.B,66.46
LEO,8.4
LEVI,23.45
LFC,10.57
LFT,3.32
LGF.A,14.92
LGF.B,12.71
LGI,18.55
LH,242
LHC,10.25
LHC.U,10.39
LHC.W,1.25
LHX,184.59
LII,282.73
LIN,247.43
LINX,6.89
LITB,3.9
LL,25.68
LLY,205.78
LMND,127
LMT,334
LNC,58.5
LND,4.22
LNF.U,10.8
LNF.W,1.35
LNFA,10.28
LNN,161
LOK.U,11.26
LOK.W,2.34
LOKB,10.51
LOMA,5.55
LOW,160.76
LPG,12.61
LPI,33.8
LPL,10.24
LPX,48.52
LRN,24.76
LSI,85.58
LSPD,71.3
LTC,41.47
LTHM,19.22
LU,15.44
LUB,3.19
LUMN,12.45
LUV,59.55
LVS,64.49
LW,80.95
LXFR,19.7
LXP,10.91
LXP-C,55.06
LXU,4.64
LYB,105.45
LYG,2.15
LYV,91.1
LZB,43.14
M,15.59
MA,360.68
MAA,136.04
MAA-I,65.57
MAC,13.27
MAIN,37
MAN,97.5
MANU,18.72
MAS,53.8
MATX,73
MAV,11.54
MAX,54.45
MAXR,50
MBI,7.47
MBT,8.42
MC,52.73
MCA,14.51
MCB,52.16
MCD,207.35
MCI,13.55
MCK,171.15
MCN,7.19
MCO,277.33
MCR,8.53
MCS,20.36
MCY,59.17
MD,24.75
MDC,57.34
MDH.U,10.2
MDLA,41.34
MDLQ,6.65
MDLX,6.46
MDLY,9.25
MDP,26.07
MDT,118
MDU,28.52
MEC,14.25
MED,257.22
MEG,49.46
MEI,39.76
MEN,11.82
MER-K,26.6
MET,58.74
MET-A,25.11
MET-E,26.48
MET-F,25.56
MFA,4.11
MFA-B,24.46
MFA-C,21.94
MFC,20.27
MFD,8.83
MFG,2.98
MFGP,5.94
MFL,14.12
MFM,6.66
MFT,14.36
MFV,6.1
MG,8.25
MGA,85.63
MGF,4.44
MGM,38.6
MGP,33.49
MGR,26.78
MGRB,25.06
MGU,20.61
MGY,12.5
MH-A,11.95
MH-C,11.44
MH-D,11.63
MHD,17
MHE,14.03
MHF,7.68
MHI,12.21
MHK,177.19
MHLA,21.08
MHN,13.95
MHNC,23.13
MHO,51.1
MIC,31.77
MIE,3.08
MIN,3.79
MIT-A,24.38
MIT-B,24.4
MIT-C,21.81
MIT.U,10.2
MITT,4.5
MIXT,13.94
MIY,14.44
MKC,84.79
MKC.V,84.15
MKL,1102.37
MLI,41.2
MLM,345.16
MLP,12.13
MLR,40.14
MMC,115.62
MMD,21.94
MMI,38.53
MMM,175.7
MMP,42.23
MMS,82.83
MMT,6.27
MMU,12.74
MN,7.5
MNP,15.4
MNR,17.52
MNR-C,25.13
MNRL,14.75
MNSO,27.65
MO,44.15
MOD,14.26
MODN,43.35
MOG.A,79.2
MOG.B,80
MOGU,2.17
MOH,219.06
MOS,30.37
MOT.U,10.78
MOT.W,1.83
MOTV,10.28
MOV,23.3
MP,46.79
MP.W,34.9
MPA,14.4
MPC,55.94
MPL.W,1.21
MPLN,7.17
MPLX,24.28
MPV,12.17
MPW,21.98
MPX,17.49
MQT,13.9
MQY,16.07
MRC,8.95
MRK,73.21
MRO,11.51
MS,78.28
MS-A,23.85
MS-E,28.48
MS-F,28.08
MS-I,28
MS-K,27.81
MS-L,25.83
MSA,162.67
MSB,26.8
MSC,14.67
MSCI,418.09
MSD,9
MSGE,110
MSGN,17.19
MSGS,195.02
MSI,176.73
MSM,87.12
MSP,23.68
MT,24.01
MTB,154.19
MTCN,57.55
MTD,1126.79
MTDR,21.42
MTG,12.47
MTH,85.29
MTL,1.88
MTL.P,0.5376
MTN,310
MTOR,31.14
MTR,4.9
MTRN,69.37
MTT,21.09
MTW,16.71
MTX,73.01
MTZ,89.65
MUA,14.37
MUC,14.86
MUE,13.39
MUFG,5.27
MUH,14.84
MUI,14.86
MUJ,14.4
MUR,16.9
MUS,13.11
MUSA,126.29
MUX,1.14
MVF,9.04
MVO,4.14
MVT,14.74
MWA,13.07
MX,19
MXE,9.49
MXF,13.29
MXL,39.97
MYC,14.68
MYD,14.23
MYE,22.56
MYF,13.84
MYI,14
MYJ,14.26
MYN,13.31
MYOV,22.55
MYTE,29.24
MZA,14.53
NAC,14.6
NAD,15.05
NAN,13.97
NAT,3.13
NAV,44.1
NAV-D,13.98
NAZ,15.24
NBB,22.55
NBHC,39.42
NBR,115.56
NBR-A,15.54
NC,25.17
NCA,10.45
NCB,15.42
NCLH,30.71
NCR,35.93
NCV,5.74
NCV-A,26.33
NCZ,5.07
NCZ-A,25.98
NDMO,15.9
NDP,16.68
NEA,14.57
NEE,74.64
NEE-K,25.42
NEE-N,27.48
NEE-O,56.5
NEE-P,49.09
NEE-Q,48.57
NEM,54.99
NEP,73.88
NET,75.48
NETI,20.51
NEU,382.51
NEV,15.82
NEW,7.29
NEWR,61.81
NEX,4.8
NEXA,9.58
NFG,45.89
NFH,11.19
NFH.W,2.54
NFJ,13.6
NGA,21.01
NGA.S,11
NGA.U,22.76
NGA.W,7.27
NGG,57.05
NGL,2.49
NGL-B,11.15
NGL-C,11.285
NGS,10.43
NGVC,14.28
NGVT,71.67
NHF,11.46
NHF-A,21.64
NHI,69.66
NI,21.94
NI-B,27.51
NID,13.88
NIE,28.55
NIM,10.34
NINE,3.55
NIO,48.55
NIQ,14.55
NJR,39.89
NJV,14.89
NKE,135.64
NKG,12.7
NKX,15.18
NL,5.7
NLS,18.8
NLSN,22.76
NLY,8.38
NLY-F,24.75
NLY-G,24.41
NLY-I,24.77
NM,6.33
NM-G,12.3
NM-H,13
NMCO,13.97
NMI,11.35
NMM,17.31
NMR,5.97
NMS,15.34
NMT,14.6
NMY,13.91
NMZ,14.22
NNA,3.92
NNI,73.58
NNN,44.66
NNN-F,25.31
NNY,9.67
NOA,11.98
NOAH,45.77
NOC,292.55
NOK,3.99
NOM,14.65
NOMD,23.89
NOV,15.39
NOVA,46.12
NOW,544.82
NP,56.02
NPK,102.38
NPN,14.35
NPO,81.42
NPTN,9.83
NPV,15.8
NQP,14.15
NR,3.54
NREF,19.24
NRG,42.98
NRGX,10.2
NRK,13.52
NRP,17.51
NRT,3.8
NRUC,26.35
NRZ,10.44
NRZ-A,24.23
NRZ-B,23.5
NRZ-C,21.73
NS,18.37
NS-A,21
NS-B,18.4
NS-C,22.72
NSA,39.21
NSA-A,26.302
NSC,255.59
NSC.W,1.5
NSCO,8.13
NSH,11.98
NSH.U,12.82
NSH.W,2.4501
NSL,5.52
NSP,90.01
NSS,22.73
NST.U,10.71
NST.W,1.89
NSTB,10.32
NTB,37.13
NTCO,16.64
NTEST.I,25.1
NTG,24.68
NTP,9.15
NTR,55
NTST,17.83
NTZ,11.7316
NUE,61.3
NUO,15.27
NUS,51.66
NUV,11.06
NUV.W,2.41
NUVB,10
NUW,16.88
NVG,16.46
NVGS,10.33
NVO,72.53
NVR,4528
NVRO,166.87
NVS,86.55
NVST,39.1
NVT,26.94
NVTA,41.64
NWG,5.14
NWHM,4.75
NWN,48.76
NX,24.9
NXC,16.15
NXJ,14.13
NXN,14.4
NXP,17.1
NXQ,17.18
NXR,16.48
NXRT,41.61
NXU.U,10.68
NYC,9.92
NYC-A,27.91
NYC-U,46.66
NYCB,12.48
NYT,51.9
NYV,14.67
NZF,16.07
O,61.17
OAC.S,10.77
OAC.Z,2.1
OACB,10.66
OAK-A,26.31
OAK-B,25.97
OC,82.44
OCA,10.17
OCA.U,11.08
OCA.W,1.48
OCFT,18.53
OCN,28.32
ODC,34.48
OEC,18.1
OFC,26.41
OFG,19.6
OFG-A,25.51
OFG-B,25.38
OFG-D,26.003
OGE,29.79
OGS,68.23
OHI,37.97
OI,12
OIA,7.87
OIB.C,1.62
OII,12.5
OIS,7.58
OKE,45.51
OLN,31.62
OLP,21.82
OMC,69.44
OMF,48
OMI,34.12
ONE,3.53
ONTF,60.98
ONTO,63.64
OOMA,16
OPP,14.8
OPP-A,23.26
OPY,38.49
OR,10.05
ORA,83.14
ORAN,11.64
ORC,5.79
ORCC,14.24
ORCL,64.95
ORI,19.75
ORN,5.96
OSG,2.23
OSH,52.9
OSK,108.02
OTIS,64.12
OUT,20.64
OVV,23.75
OXM,78.35
OXY,27.37
OXY.W,12.93
PAC,103.49
PAC.U,10.79
PAC.W,1.86
PACE,10.56
PACK,18.44
PAG,69.68
PAGS,59.19
PAI,15.03
PAM,13.46
PANW,364.26
PAR,88.64
PARR,18.4
PAYC,384.33
PB,74.51
PBA,25.96
PBC,25.97
PBF,14.74
PBFX,12.44
PBH,42.13
PBI,8.68
PBI-B,22.61
PBR,7.95
PBR.A,7.94
PBT,4.18
PBY,25.98
PCF,8.34
PCG,10.68
PCGU,104.33
PCI,21.79
PCK,8.91
PCM,11.03
PCN,17.42
PCP.S,26.19
PCP.T,2.8
PCPC,25.24
PCQ,17.99
PD,45.61
PDA.U,13.9
PDA.W,3.15
PDAC,12.35
PDI,27.71
PDM,17.41
PDO,20.9
PDS,23.97
PDT,14.22
PEAK,29.47
PEB,23.6
PEB-C,23.43
PEB-D,23.5
PEB-E,23.45
PEB-F,23
PEG,54.27
PEI,2.02
PEI-B,8.3
PEI-C,8.82
PEI-D,8.3
PEN,288.11
PEO,14.24
PFD,17.65
PFE,33.59
PFGC,55.58
PFH,24.97
PFL,11.71
PFN,10.27
PFO,12.5
PFS,20.59
PFSI,60.39
PG,124.22
PGP,10.46
PGR,86.48
PGRE,9.51
PGTI,24.1
PGZ,13.52
PH,292.15
PHD,11.18
PHG,54.91
PHI,26.74
PHK,6.29
PHM,45.79
PHR,62.74
PHT,9.23
PHX,3.57
PIA.U,10.84
PIA.W,1.7547
PIAI,10.37
PIC.U,10.45
PII,120.08
PIM,4.2
PINE,18.8
PING,24.1
PINS,82.57
PIP.U,11.92
PIP.W,2.71
PIPP,11.2
PIPR,107.92
PJT,70.45
PK,22.67
PKE,14.05
PKG,133.25
PKI,127.81
PKO,26.03
PKX,62.05
PLAN,66
PLD,100.11
PLNT,87.92
PLOW,49.08
PLT,41.64
PLTR,25.19
PLYM,15.29
PM,84.73
PMF,14
PML,14.42
PMM,8.15
PMO,13.43
PMT,19.46
PMT-A,25.1
PMT-B,25
PMV.U,11.15
PMV.W,1.4
PMVC,10.28
PMX,12.14
PNC,171.37
PNC-P,26.19
PNF,12.15
PNI,11.12
PNM,48.26
PNR,56.39
PNT.U,10.3
PNW,71.48
POR,42.5
POST,96.93
PPG,136.03
PPL,26.54
PPR,4.64
PPT,4.77
PPX,25.35
PQG,16.5
PRA,25.17
PRE-G,25.2
PRE-H,25.27
PRE-I,25.189
PRG,51.41
PRGO,44.99
PRI,143.94
PRI-A,24.5
PRI-B,25.27
PRI-C,25
PRI-D,25.18
PRI-E,24.57
PRI-F,24.91
PRLB,149.92
PRMW,14.51
PRO,48.32
PROS,12.71
PRP.U,10.425
PRP.W,2
PRPB,10.89
PRS,26.52
PRSP,29.2
PRT,5.04
PRTY,7.86
PRU,88.52
PSA,236
PSA-C,25.415
PSA-D,25.61
PSA-E,25.38
PSA-F,25.71
PSA-G,25.58
PSA-H,27.5
PSA-I,26.37
PSA-J,25.6
PSA-K,26.3
PSA-L,25.5
PSA-M,25.24
PSA-N,24.8
PSA-O,25.28
PSB,146.74
PSB-W,25.74
PSB-X,25.76
PSB-Y,25.84
PSB-Z,25.54
PSF,27.22
PSN,36.01
PSO,10.59
PST.W,13.48
PSTG,24.02
PSTH,29.4
PSTL,16.16
PSX,85.05
PSXP,28.3
PTA,25
PTR,36.39
PTY,17.94
PUK,40.21
PUK-A,26.59
PUK.P,26.67
PUMP,11.92
PV.U,10.85
PVG,9.84
PVH,102.27
PVL,1.43
PWR,85.68
PXD,148.88
PYN,9.25
PYS,21.01
PZC,10.33
PZN,9.47
QD,2.26
QEP,3.5
QFT.U,10.23
QGEN,50.08
QS,57.08
QS.W,46
QSR,60.7
QTS,62.4
QTS-A,26.36
QTS-B,139.95
QTWO,124.16
QUAD,4.39
QUOT,13.63
QVCC,24.9
QVCD,25.08
R,69.31
RA,20.33
RAAS,20.25
RACE,195
RAD,20.22
RAMP,64.5
RBA,55.1
RBA.U,10.84
RBA.W,2
RBAC,10.52
RBC,139.29
RC,13.43
RCA,25.74
RCB,25.78
RCC,26.4
RCI,43.84
RCL,92.78
RCP,25.22
RCS,7.37
RCUS,35.59
RDN,20.87
RDS.A,41.08
RDS.B,38.92
RDY,60.64
RE,244.61
RELX,23.9
RENN,8.41
RES,6.53
REV,11.68
REVG,12.73
REX,96.54
REX-A,25.25
REX-B,25.4999
REX-C,25.7
REXR,48.42
REZI,24.63
RF,21.13
RF-A,25.65
RF-B,27.19
RF-C,27
RFI,14.12
RFL,36.89
RFM,21.35
RFMZ,20.15
RFP,9.46
RGA,125.78
RGR,69.36
RGS,12.1
RGT,13.74
RH,505.76
RHI,78.13
RHP,79.87
RIC.U,11.86
RIC.W,2.4
RICE,10.95
RIG,3.6
RIO,88.21
RIV,17.11
RJF,119.2
RKT,22.96
RL,119.03
RLGY,15.25
RLH,3.46
RLI,105.9
RLJ,16.18
RLJ-A,25.69
RLX,18.42
RM,33
RMAX,41.3
RMD,194.34
RMI,21.19
RMM,18
RMO,12.8
RMO.W,1.89
RMP.P,25.26
RMT,11.93
RNG,383
RNGR,5.61
RNP,23.38
RNR,167.29
RNR-E,25.2
RNR-F,26.89
ROG,184.81
ROK,245.51
ROL,33.26
ROP,379.73
ROT.U,10.31
RPAI,10.77
RPL.U,10.65
RPL.W,1.14
RPLA,10.18
RPM,80.34
RPT,11.13
RPT-D,54.11
RQI,13.03
RRC,9.87
RRD,3.57
RS,135.08
RSF,17.44
RSG,89.77
RSI,16.33
RSI.W,4.9
RTP,12.39
RTP.S,12.45
RTP.T,3.15
RTP.U,13
RTP.W,3.66
RTPZ,12.64
RTX,73.51
RVI,17.09
RVLV,46.7
RVT,18.19
RWT,10.12
RXN,45.87
RY,86.31
RYAM,9.5
RYB,3.18
RYI,13.22
RYN,33.23
RZA,26.3
RZB,27.66
SA,17.38
SAF,25.5
SAFE,77.09
SAH,47
SAIC,86.95
SAIL,58.55
SAK,26.405
SAM,1049.19
SAN,3.51
SAND,6.18
SAP,124
SAR,23.17
SAVE,37.25
SB,2.81
SB-C,22
SB-D,22.04
SBBA,25.075
SBG,10.25
SBG.U,10.92
SBG.W,1.5
SBH,16.53
SBI,9.16
SBOW,8.21
SBR,33.13
SBS,6.57
SBSW,19.1
SC,25.63
SCCO,72.82
SCD,12.27
SCE-G,24.31
SCE-H,24.74
SCE-J,24.16
SCE-K,24.99
SCE-L,23.53
SCH-C,25.44
SCH-D,25.39
SCHW,62.59
SCI,48.41
SCL,122.37
SCM,11.66
SCP.U,11.11
SCP.W,1.53
SCPE,10.31
SCS,14.25
SCU,21.09
SCV.U,11.91
SCV.W,2.1
SCVX,10.74
SCX,6.35
SD,5.28
SDHY,19.35
SE,250.75
SEA.U,10.94
SEA.W,1.6
SEAH,10.33
SEAS,50.4
SEE,42.34
SEM,32.5
SF,62.45
SF-A,25.43
SF-B,26.58
SF-C,26.73
SFB,25.3
SFE,7.67
SFL,7.67
SFT.U,14.2
SFT.W,3.18
SFTW,12.38
SFUN,13.1
SGFY,34.79
SGU,9.68
SHAK,118.66
SHG,29.53
SHI,24.4
SHLX,11.33
SHO,13.54
SHO-E,24.75
SHO-F,24.8
SHOP,1315
SHW,685
SI,135
SID,6.04
SIG,50.69
SII,37
SIT-A,25.3
SIT-K,25.1347
SITC,13.62
SITE,160
SIX,46.16
SJI,25.64
SJIJ,25.14
SJIU,43.17
SJM,112.09
SJR,17.63
SJT,3.92
SJW,63.64
SKL.W,21.28
SKLZ,33.91
SKM,24.51
SKT,15.99
SKX,37.26
SKY,45.56
SLA.U,10.9
SLB,28.76
SLCA,13.72
SLF,48.93
SLG,70.3
SLG-I,25.45
SLQT,31.08
SM,14.45
SMAR,70.48
SMFG,7.13
SMG,215.26
SMHI,4.06
SMLP,20.41
SMM,4.91
SMP,42.35
SNA,206
SNAP,66.93
SNDR,23.49
SNE,107.33
SNN,39.23
SNOW,269.3
SNP,55.55
SNP.U,13.84
SNP.W,3.79
SNPR,12.94
SNR,6.14
SNV,43.4
SNV-D,26.35
SNV-E,26.48
SNX,91.17
SO,57.33
SOA.U,11.26
SOA.W,1.94
SOAC,10.6
SOGO,8.23
SOI,12.36
SOJB,25.795
SOJC,26.19
SOJD,25.81
SOJE,23.71
SOL,15.61
SOLN,48.5
SON,60.22
SOR,42.05
SOS,6.06
SPA.U,10.55
SPB,78.95
SPCE,38.93
SPE,14.73
SPE-B,27.31
SPF.U,11.2001
SPF.W,2.48
SPFR,10.85
SPG,116.2
SPG-J,68.84
SPGI,331.52
SPH,14.99
SPL-A,20.5
SPLP,13.53
SPN.U,11.56
SPN.W,2.4
SPNV,11.08
SPOT,313
SPR,44.97
SPR.U,13
SPR.W,2.04
SPRQ,11.97
SPXC,56.99
SPXX,15.75
SQ,238.08
SQM,54.91
SQNS,6.76
SQZ,16.23
SR,67.37
SR-A,26.87
SRC,43.79
SRC-A,25.74
SRE,116.65
SRE-B,97.67
SREA,26.65
SRG,21.3
SRG-A,20.55
SRI,31.32
SRL,9
SRLP,21.72
SRT,8.27
SRV,23.81
SSD,99.25
SSL,13.02
SSTK,89.47
ST,58.77
STA-C,25.35
STA-D,25.5
STA-G,25.2
STA-I,25.2069
STAG,31.88
STAR,18.05
STC,48.01
STE,176.05
STG,1.21
STI.U,13.71
STI.W,3.52
STIC,13.19
STK,30.18
STL,22.4
STL-A,25.74
STLA,16.6
STM,37.69
STN,39.98
STNG,15.32
STON,2.1
STOR,34.17
STP.S,11.49
STP.U,42.26
STP.W,21.1
STPC,11.25
STPK,35.88
STT,74.61
STT-D,27.78
STT-G,28.12
STWD,23.35
STZ,217.04
STZ.B,220.171
SU,20.32
SUI,153.82
SUM,28.58
SUN,31.15
SUP,5.91
SUPV,1.9
SUZ,13.65
SWB.U,11.44
SWCH,17.53
SWI,16.49
SWK,176.72
SWM,47.53
SWN,4.13
SWT,109.685
SWX,63.35
SWZ,8.91
SXC,6.61
SXI,99.65
SXT,79.19
SYF,39.46
SYF-A,26.15
SYK,245.3
SYX,36.62
SYY,80.45
SZC,40.52
T,28.16
T-A,25.41
T-C,24.46
TAC,8.85
TAC.U,10.9
TAC.W,1.51
TACA,10.21
TAK,16.93
TAL,80.39
TALO,11
TAP,45.32
TAP.A,50.5
TARO,72
TBA,11.77
TBB,25.71
TBC,26.42
TBI,21.11
TCI,21.53
TCP,29.22
TCS,15.51
TD,61.44
TDA,24.69
TDC,40.03
TDE,25.15
TDF,25.35
TDG,588.06
TDI,25.1
TDJ,25.43
TDOC,227
TDS,18.14
TDW,12.91
TDW.A,1.35
TDW.B,1.1
TDY,376.62
TEAF,14
TECK,21.37
TEF,4.45
TEI,7.5
TEL,131.56
TEN,11.5
TEO,5.98
TEVA,10.98
TEX,42.2
TFC,58.26
TFC-H,25.19
TFC-I,25.21
TFC-O,26.28
TFC-R,25.41
TFII,70.59
TFSA,25.45
TFX,400.82
TG,15.55
TGH,26.62
TGI,15.2
TGNA,18.2
TGP,13.89
TGP-A,25.88
TGP-B,25.81
TGS,4.7
TGT,185.76
THC,51.42
THG,117.76
THO,119.08
THQ,21.25
THR,20.9
THS,50.3
THW,16.75
TIMB,11.49
TIN.U,11.44
TIN.W,2.25
TINV,10.65
TISI,11.5
TIXT,29.76
TJX,66.66
TK,3.28
TKC,5.59
TKR,79.96
TLG.U,10.1
TLK,24.39
TLYS,10.47
TM,149.21
TMA.U,10.21
TME,26.5
TMHC,28.11
TMO,454.19
TMST,8.74
TMX,45.55
TNC,77.02
TNET,81.74
TNK,12.79
TNL,61.81
TNP,9.43
TNP-D,23.52
TNP-E,22.65
TNP-F,22.68
TOL,54.36
TOT,46.74
TPB,50.04
TPC,15.21
TPG.U,22.47
TPG.W,7.34
TPGY,22.04
TPH,19.44
TPL,1121
TPR,42.96
TPVG,14.45
TPVY,25.41
TPX,34.21
TPZ,11.76
TR,31.07
TRC,16.65
TRE.U,11.32
TRE.W,2.31
TREB,10.72
TREC,7.37
TREX,93.4
TRGP,31.78
TRI,87.57
TRN,32.78
TRNO,56.53
TROX,19.02
TRP,42.34
TRQ,15.55
TRT-A,27.83
TRT-B,27.16
TRT-C,26.27
TRT-D,25.97
TRTN,58.96
TRTX,10.74
TRU,85.33
TRV,147
TS,21.23
TSE,66.48
TSI,5.62
TSLX,22.15
TSM,129.63
TSN,68.28
TSQ,10.71
TT,155.41
TTC,101.95
TTI,2.62
TTM,22.46
TTP,19.84
TU,20.28
TUFN,12.59
TUP,31.38
TV,7.57
TVC,25.31
TVE,25.26
TWI,8.56
TWLO,405.03
TWN,28.5
TWN.U,11.5
TWN.W,2.25
TWND,10.79
TWO,7.38
TWO-A,25.3702
TWO-B,24.68
TWO-C,23.7
TWO-D,25.31
TWO-E,25.3
TWTR,78.36
TX,32.2
TXT,51.37
TY,31.13
TY.P,55.86
TYG,23.85
TYL,466.08
U,110.01
UA,18.65
UAA,22.32
UAN,26.15
UBA,16.25
UBER,53.67
UBP,13.6
UBP-H,24.8067
UBP-K,24.16
UBS,15.71
UDR,41.83
UE,16.9
UFI,24.95
UFS,36
UGI,39.06
UGP,3.43
UHS,125.94
UHT,62.71
UI,322.59
UIS,24.84
UL,52.69
UMC,10.1
UMH,17.33
UMH-C,25.08
UMH-D,24.6
UNF,242.03
UNFI,26.76
UNH,334.36
UNM,27.12
UNMA,26.35
UNP,208.58
UNVR,20.34
UPS,159.55
URI,304.11
USA,7.37
USAC,14.56
USB,51.02
USB-A,915.32
USB-H,23.5
USB-M,26.21
USB-P,27.18
USB-Q,23.73
USB-R,24.74
USDP,4.86
USFD,37.38
USM,29.45
USNA,97.75
USPH,119.21
USX,9.58
UTF,25.84
UTI,6.24
UTL,42.46
UTZ,25.81
UVE,15.11
UVV,51.89
UWM.W,1.64
UWMC,7.98
UZA,25.45
UZB,25.21
UZC,25.15
UZD,25.27
UZE,24.52
V,214.97
VAC,174.03
VALE,17.36
VAPO,24.45
VAR,175.3
VBF,19.83
VCIF,10.32
VCRA,43.64
VCV,12.91
VEC,55.78
VEDL,11.68
VEEV,287.93
VEL,7.11
VER,39.94
VER-F,25.25
VET,6.51
VFC,80
VGA.U,12.57
VGA.W,2.63
VGAC,11.59
VGI,11.95
VGM,13.24
VGR,13.94
VHC,7.16
VHI,18.93
VIAO,13.44
VICI,29.18
VIPS,37.77
VIST,2.85
VIV,7.86
VKQ,12.89
VLO,78.5
VLRS,15.33
VLT,13.71
VMC,169.73
VMI,240
VMO,13.04
VMW,138.51
VNCE,9.02
VNE,27.9
VNO,43.87
VNO-K,25.18
VNO-L,25.05
VNO-M,25
VNO-N,24.84
VNT,31.73
VNTR,3.9
VOC,3
VOY-B,26.38
VOYA,61.28
VPG,32.9
VPV,12.58
VRS,12.85
VRT,21
VRTV,24.37
VSH,24.55
VST,18.01
VST.A,0.38
VSTO,32.96
VTA,11.01
VTN,13
VTOL,27.29
VTR,53.79
VVI,42.8
VVNT,17.48
VVR,4.17
VVV,25.42
VYG.U,12.04
VYG.W,2.75
VYGG,11.5
VZ,55.49
W,293.5
WAB,73.23
WAL,94.03
WALA,25.55
WAT,275.83
WBAI,22.58
WBK,18.75
WBS,56.67
WBS-F,25.23
WBT,16.57
WCC,82.56
WCC-A,30.68
WCN,98.45
WD,101.7
WDR,25.1
WEA,13.96
WEC,81.24
WEI,1.64
WELL,69.52
WES,17.45
WEX,210
WF,25.38
WFC,37.11
WFC-A,24.58
WFC-C,24.63
WFC-L,1385
WFC-N,24.99
WFC-O,25.08
WFC-P,24.98
WFC-Q,26.08
WFC-R,27.7
WFC-W,24.99
WFC-X,25.16
WFC-Y,25.52
WFC-Z,24.81
WFG,69.59
WGO,70.76
WH,66.64
WHD,33.04
WHG,17.45
WHR,193.24
WIA,12.96
WIT,6.26
WIW,12.31
WK,102.51
WLK,87.23
WLKP,23.71
WLL,35
WM,111.67
WMB,23.12
WMC,3.33
WMK,53.91
WMS,111.79
WMT,131.58
WNC,16.92
WNS,74.8
WOR,66.89
WORK,41.12
WOW,13.94
WPC,70.06
WPF,10.6
WPF.U,11.1
WPF.W,2.05
WPG,6.4
WPG-H,7.25
WPG-I,6.9
WPM,36.5
WPP,60.37
WRB,70.33
WRB-D,25.3
WRB-E,26.56
WRB-F,26.12
WRB-G,25.1332
WRB-H,25.13
WRE,22.88
WRI,26.03
WRK,44.36
WSM,133.82
WSO,250.47
WSO.B,251.85
WSR,9.48
WST,281.69
WTI,3.38
WTM,1207.1
WTRG,43.05
WTRU,55.22
WTS,115.09
WTTR,6.58
WU,23.46
WWE,50.23
WWW,34.95
WY,34.42
X,17
XEC,59.52
XFLT,8.7
XHR,20.5
XIN,2.81
XL,14.81
XOM,56.47
XPEV,35.01
XPO,119.26
XPO.U,11.15
XPO.W,2.18
XPOA,10.55
XRX,26
XYF,3.45
XYL,100.61
